
1559778250414,358,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-1,text,false,,2622,0,10,10,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,357
1559778250773,266,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-1,text,false,,2622,0,11,11,https://www.youtube.com:80/,0,0,266
1559778250452,623,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-8,text,false,,2622,0,12,12,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,623
1559778250474,601,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-10,text,false,,2622,0,12,12,https://www.youtube.com:80/,0,0,601
1559778250455,622,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-6,text,false,,2622,0,12,12,https://www.youtube.com:80/,0,0,622
1559778250453,624,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-7,text,false,,2622,0,12,12,https://www.youtube.com:80/,0,0,624
1559778250726,519,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-2,text,false,,2622,0,12,12,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,519
1559778251076,273,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-8,text,false,,2622,0,12,12,https://www.youtube.com:80/,0,0,273
1559778250773,618,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-9,text,false,,2622,0,13,13,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,618
1559778250772,620,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-5,text,false,,2622,0,13,13,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,620
1559778250773,619,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-4,text,false,,2622,0,13,13,https://www.youtube.com:80/,0,0,619
1559778250773,618,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-3,text,false,,2622,0,13,13,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,618
1559778250777,616,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-11,text,false,,2622,0,13,13,https://www.youtube.com:80/,0,0,616
1559778251247,221,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-2,text,false,,2622,0,13,13,https://www.youtube.com:80/,0,0,221
1559778251086,472,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-10,text,false,,2622,0,13,13,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,472
1559778251395,268,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-3,text,false,,2622,0,13,13,https://www.youtube.com:80/,0,0,268
1559778251086,642,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-6,text,false,,2622,0,14,14,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,641
1559778251040,687,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-1,text,false,,2622,0,14,14,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,687
1559778251073,658,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-12,text,false,,2622,0,14,14,https://www.youtube.com:80/,0,0,658
1559778251086,645,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-7,text,false,,2622,0,14,14,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,645
1559778251394,481,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-4,text,false,,2622,0,14,14,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,481
1559778251350,525,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-8,text,false,,2622,0,14,14,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,525
1559778251394,628,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-11,text,false,,2622,0,15,15,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,628
1559778251394,628,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-5,text,false,,2622,0,15,15,https://www.youtube.com:80/,0,0,628
1559778251374,648,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-13,text,false,,2622,0,15,15,https://www.youtube.com:80/,0,0,648
1559778251394,631,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-9,text,false,,2622,0,15,15,https://www.youtube.com:80/,0,0,631
1559778251470,555,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-2,text,false,,2622,0,15,15,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,555
1559778251559,467,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-10,text,false,,2622,0,15,15,https://www.youtube.com:80/,0,0,466
1559778252026,266,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-9,text,false,,2622,0,16,16,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,266
1559778251664,679,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-3,text,false,,2622,0,16,16,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,679
1559778251729,614,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-1,text,false,,2622,0,16,16,https://www.youtube.com:80/,0,0,614
1559778251730,613,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-6,text,false,,2622,0,16,16,https://www.youtube.com:80/,0,0,613
1559778251731,616,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-12,text,false,,2622,0,16,16,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,615
1559778251877,470,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-8,text,false,,2622,0,16,16,https://www.youtube.com:80/,0,0,470
1559778251673,675,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-14,text,false,,2622,0,16,16,https://www.youtube.com:80/,0,0,675
1559778251877,471,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-4,text,false,,2622,0,16,16,https://www.youtube.com:80/,0,0,471
1559778251732,617,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-7,text,false,,2622,0,16,16,https://www.youtube.com:80/,0,0,616
1559778252024,478,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-11,text,false,,2622,0,16,16,https://www.youtube.com:80/,0,0,478
1559778252026,479,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-2,text,false,,2622,0,16,16,https://www.youtube.com:80/,0,0,479
1559778252025,743,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-13,text,false,,2622,0,17,17,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,742
1559778252024,744,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-5,text,false,,2622,0,17,17,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,743
1559778251973,795,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-15,text,false,,2622,0,17,17,https://www.youtube.com:80/,0,0,795
1559778252027,745,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-10,text,false,,2622,0,17,17,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,745
1559778252345,427,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-1,text,false,,2622,0,17,17,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,427
1559778252349,423,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-14,text,false,,2622,0,17,17,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,423
1559778252348,425,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-12,text,false,,2622,0,17,17,https://www.youtube.com:80/,0,0,425
1559778252348,576,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-6,text,false,,2622,0,18,18,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,575
1559778252350,574,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-4,text,false,,2622,0,18,18,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,574
1559778252504,421,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-11,text,false,,2622,0,18,18,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,421
1559778252345,586,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-3,text,false,,2622,0,18,18,https://www.youtube.com:80/,0,0,586
1559778252273,788,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-16,text,false,,2622,0,18,18,https://www.youtube.com:80/,0,0,788
1559778252293,768,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-9,text,false,,2622,0,18,18,https://www.youtube.com:80/,0,0,768
1559778252351,711,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-7,text,false,,2622,0,18,18,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,711
1559778252349,714,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-8,text,false,,2622,0,18,18,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,714
1559778252573,491,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-17,text,false,,2622,0,18,18,https://www.youtube.com:80/,0,0,491
1559778252506,559,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-2,text,false,,2622,0,18,18,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,559
1559778252770,463,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-15,text,false,,2622,0,19,19,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,463
1559778252769,464,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-5,text,false,,2622,0,19,19,https://www.youtube.com:80/,0,0,464
1559778252773,559,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-12,text,false,,2622,0,19,19,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,559
1559778252772,560,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-1,text,false,,2622,0,19,19,https://www.youtube.com:80/,0,0,560
1559778252874,459,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-18,text,false,,2622,0,19,19,https://www.youtube.com:80/,0,0,459
1559778252925,450,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-4,text,false,,2622,0,19,19,https://www.youtube.com:80/,0,0,450
1559778252770,606,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-13,text,false,,2622,0,19,19,https://www.youtube.com:80/,0,0,606
1559778252772,605,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-10,text,false,,2622,0,19,19,https://www.youtube.com:80/,0,0,605
1559778252932,446,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-3,text,false,,2622,0,19,19,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,446
1559778252926,452,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-11,text,false,,2622,0,19,19,https://www.youtube.com:80/,0,0,452
1559778252773,606,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-14,text,false,,2622,0,19,19,https://www.youtube.com:80/,0,0,606
1559778252925,456,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-6,text,false,,2622,0,19,19,https://www.youtube.com:80/,0,0,455
1559778253067,314,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-17,text,false,,2622,0,19,19,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,314
1559778253064,481,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-7,text,false,,2622,0,20,20,https://www.youtube.com:80/,0,0,480
1559778253175,370,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-19,text,false,,2622,0,20,20,https://www.youtube.com:80/,0,0,370
1559778253234,313,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-15,text,false,,2622,0,20,20,https://www.youtube.com:80/,0,0,313
1559778253378,273,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-10,text,false,,2622,0,20,20,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,273
1559778253063,624,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-9,text,false,,2622,0,20,20,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,623
1559778253063,624,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-16,text,false,,2622,0,20,20,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,624
1559778253065,626,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-8,text,false,,2622,0,20,20,https://www.youtube.com:80/,0,0,626
1559778253067,625,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-2,text,false,,2622,0,20,20,https://www.youtube.com:80/,0,0,625
1559778253334,358,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-18,text,false,,2622,0,20,20,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,358
1559778253234,458,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-5,text,false,,2622,0,20,20,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,458
1559778253334,523,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-1,text,false,,2622,0,21,21,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,523
1559778253546,456,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-7,text,false,,2622,0,21,21,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,455
1559778253378,624,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-13,text,false,,2622,0,21,21,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,624
1559778253334,668,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-12,text,false,,2622,0,21,21,https://www.youtube.com:80/,0,0,668
1559778253379,623,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-3,text,false,,2622,0,21,21,https://www.youtube.com:80/,0,0,623
1559778253381,621,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-6,text,false,,2622,0,21,21,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,621
1559778253381,623,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-14,text,false,,2622,0,21,21,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,622
1559778253376,627,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-4,text,false,,2622,0,21,21,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,627
1559778253379,625,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-11,text,false,,2622,0,21,21,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,624
1559778253546,458,vídeo,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-19,text,false,,2622,0,21,21,https://www.youtube.com:80/watch?v=wmiIUN-7qhE,0,0,458
1559778253382,621,página,Non HTTP response code: javax.net.ssl.SSLException,"Non HTTP response message: Unrecognized SSL message, plaintext connection?",usuarios esperados 1-17,text,false,,2622,0,21,21,https://www.youtube.com:80/,0,0,621
